verein,spieler_id,name,position,punkte,einsaetze,punkte_pro_spiel,marktwert,trend
1. FC Bayern München,30755,Neuer,Torwart,63,22 (22),"2,86",1420000,steigend (Staerke 4)
1. FC Bayern München,34101,Klanac,Torwart,0,-,-,170000,unbekannt
1. FC Bayern München,34284,Bärtl,Torwart,0,-,-,170000,unbekannt
1. FC Bayern München,34353,Prescott,Torwart,0,-,-,160000,unbekannt
1. FC Bayern München,31216,Ulreich,Torwart,6,1 (1),"6,00",160000,unbekannt
1. FC Bayern München,33494,Urbig,Torwart,52,14 (14),"3,71",1610000,steigend (Staerke 2)
1. FC Bayern München,34205,Kiala,Abwehr,0,1 (0),-,280000,fallend (Staerke 1)
1. FC Bayern München,33975,Brown,Abwehr,141,33 (33),"4,27",7250000,fallend (Staerke 1)
1. FC Bayern München,33894,Boey,Abwehr,15,9 (9),"1,67",460000,steigend (Staerke 1)
1. FC Bayern München,33823,Kim,Abwehr,112,25 (21),"5,33",2850000,steigend (Staerke 1)
1. FC Bayern München,33796,Buchmann,Abwehr,0,-,-,180000,unbekannt
1. FC Bayern München,33496,Itō,Abwehr,60,16 (16),"3,75",1600000,fallend (Staerke 1)
1. FC Bayern München,32720,Upamecano,Abwehr,107,24 (24),"4,46",5320000,steigend (Staerke 1)
1. FC Bayern München,33386,Stanišić,Abwehr,123,26 (26),"4,73",3940000,steigend (Staerke 1)
1. FC Bayern München,32157,Tah,Abwehr,130,28 (27),"4,81",6330000,steigend (Staerke 4)
1. FC Bayern München,32800,Laimer,Abwehr,131,29 (29),"4,52",5030000,steigend (Staerke 1)
1. FC Bayern München,33021,Davies,Abwehr,45,13 (13),"3,46",3690000,fallend (Staerke 2)
1. FC Bayern München,34206,Karl,Mittelfeld,115,26 (25),"4,60",8970000,steigend (Staerke 1)
1. FC Bayern München,34207,Santos Daiber,Mittelfeld,4,2 (2),"2,00",300000,unbekannt
1. FC Bayern München,32445,Kimmich,Mittelfeld,217,29 (29),"7,48",13150000,steigend (Staerke 2)
1. FC Bayern München,34328,Chávez,Mittelfeld,20,9 (9),"2,22",450000,steigend (Staerke 2)
1. FC Bayern München,34357,Osmani,Mittelfeld,0,1 (0),-,230000,fallend (Staerke 1)
1. FC Bayern München,33504,Bischof,Mittelfeld,123,26 (23),"5,35",5530000,steigend (Staerke 1)
1. FC Bayern München,34018,João Palhinha,Mittelfeld,0,-,-,520000,fallend (Staerke 2)
1. FC Bayern München,34466,Saibari,Mittelfeld,0,-,-,18800000,unbekannt
1. FC Bayern München,33713,Ibrahimović,Mittelfeld,126,32 (31),"4,06",3040000,unbekannt
1. FC Bayern München,33236,Musiala,Mittelfeld,62,15 (15),"4,13",12350000,unbekannt
1. FC Bayern München,33854,Pavlović,Mittelfeld,128,24 (24),"5,33",7480000,unbekannt
1. FC Bayern München,34254,Luis Díaz,Sturm,227,32 (32),"7,09",14270000,unbekannt
1. FC Bayern München,34261,Mike,Sturm,6,4 (3),"2,00",280000,fallend (Staerke 1)
1. FC Bayern München,33898,Zaragoza,Sturm,0,-,-,240000,unbekannt
1. FC Bayern München,33838,Kane,Sturm,338,31 (31),"10,90",21540000,fallend (Staerke 1)
1. FC Bayern München,34350,Cardozo,Sturm,2,2 (1),"2,00",310000,unbekannt
1. FC Bayern München,34006,Sieb,Sturm,44,22 (21),"2,10",610000,steigend (Staerke 1)
1. FC Bayern München,32696,Gnabry,Sturm,124,21 (21),"5,90",6180000,unbekannt
1. FC Bayern München,34014,Olise,Sturm,268,32 (32),"8,38",15980000,unbekannt
Borussia Dortmund,33440,Ramaj,Torwart,105,31 (31),"3,39",380000,fallend (Staerke 1)
Borussia Dortmund,31988,Drewes,Torwart,0,-,-,160000,fallend (Staerke 1)
Borussia Dortmund,33539,Ostrzinski,Torwart,0,-,-,160000,unbekannt
Borussia Dortmund,32638,Kobel,Torwart,124,34 (34),"3,65",2360000,fallend (Staerke 3)
Borussia Dortmund,32841,Meyer,Torwart,0,-,-,190000,unbekannt
Borussia Dortmund,34346,Reggiani,Abwehr,26,8 (7),"3,71",1310000,unbekannt
Borussia Dortmund,34033,Couto,Abwehr,73,19 (18),"4,06",1300000,fallend (Staerke 2)
Borussia Dortmund,34066,Kabar,Abwehr,3,1 (1),"3,00",400000,fallend (Staerke 1)
Borussia Dortmund,34084,Mané,Abwehr,-2,4 (2),"-1,00",270000,unbekannt
Borussia Dortmund,31935,Can,Abwehr,50,9 (9),"5,56",770000,fallend (Staerke 2)
Borussia Dortmund,33167,Bensebaini,Abwehr,123,21 (20),"6,15",3240000,fallend (Staerke 1)
Borussia Dortmund,33141,Ryerson,Abwehr,128,31 (30),"4,27",3870000,unbekannt
Borussia Dortmund,33038,N. Schlotterbeck,Abwehr,188,28 (28),"6,71",5730000,fallend (Staerke 2)
Borussia Dortmund,34422,Gadou,Abwehr,0,-,-,4310000,unbekannt
Borussia Dortmund,34423,Prates,Abwehr,0,-,-,1350000,fallend (Staerke 1)
Borussia Dortmund,32452,Anton,Abwehr,162,32 (32),"5,06",5360000,unbekannt
Borussia Dortmund,34114,Svensson,Abwehr,125,33 (33),"3,79",3660000,steigend (Staerke 1)
Borussia Dortmund,34364,Kaba,Mittelfeld,0,-,-,470000,steigend (Staerke 5)
Borussia Dortmund,34200,Bellingham,Mittelfeld,95,32 (30),"3,17",3590000,unbekannt
Borussia Dortmund,34117,Chukwuemeka,Mittelfeld,66,28 (26),"2,54",1270000,fallend (Staerke 2)
Borussia Dortmund,34424,Lerma,Mittelfeld,0,-,-,1710000,steigend (Staerke 2)
Borussia Dortmund,33498,F. Nmecha,Mittelfeld,108,29 (29),"3,72",6480000,fallend (Staerke 2)
Borussia Dortmund,32590,Sabitzer,Mittelfeld,98,26 (25),"3,92",2500000,steigend (Staerke 1)
Borussia Dortmund,34283,Fábio Silva,Sturm,82,28 (26),"3,15",2620000,steigend (Staerke 1)
Borussia Dortmund,34347,Inácio,Sturm,29,7 (7),"4,14",3000000,steigend (Staerke 1)
Borussia Dortmund,34362,Albert,Sturm,0,1 (0),-,590000,fallend (Staerke 2)
Borussia Dortmund,33208,Beier,Sturm,149,32 (32),"4,66",6780000,unbekannt
Borussia Dortmund,32667,Guirassy,Sturm,189,33 (33),"5,73",9520000,steigend (Staerke 1)
Borussia Dortmund,33575,Adeyemi,Sturm,105,28 (25),"4,20",2490000,fallend (Staerke 4)
RB Leipzig,32267,Zingerle,Torwart,0,-,-,170000,unbekannt
RB Leipzig,32575,Gulácsi,Torwart,77,23 (23),"3,35",1050000,unbekannt
RB Leipzig,33919,Vandevoordt,Torwart,40,12 (12),"3,33",1450000,fallend (Staerke 1)
RB Leipzig,31846,W. Orbán,Abwehr,180,33 (33),"5,45",5170000,fallend (Staerke 2)
RB Leipzig,33837,Lukeba,Abwehr,105,26 (26),"4,04",3280000,fallend (Staerke 1)
RB Leipzig,33848,Finkgräfe,Abwehr,39,13 (9),"4,33",710000,fallend (Staerke 1)
RB Leipzig,34479,Estève,Abwehr,0,-,-,4920000,unbekannt
RB Leipzig,34055,Geertruida,Abwehr,0,-,-,310000,fallend (Staerke 2)
RB Leipzig,34431,Koné,Abwehr,0,-,-,2440000,fallend (Staerke 2)
RB Leipzig,33824,Bitshiabu,Abwehr,38,11 (10),"3,80",740000,fallend (Staerke 2)
RB Leipzig,32461,Henrichs,Abwehr,23,17 (10),"2,30",1410000,steigend (Staerke 1)
RB Leipzig,33436,Raum,Abwehr,195,30 (30),"6,50",7240000,fallend (Staerke 2)
RB Leipzig,32581,Klostermann,Abwehr,9,5 (3),"3,00",340000,fallend (Staerke 2)
RB Leipzig,32889,Baku,Abwehr,133,32 (32),"4,16",3880000,fallend (Staerke 1)
RB Leipzig,33769,Seiwald,Mittelfeld,139,33 (33),"4,21",3900000,fallend (Staerke 1)
RB Leipzig,34348,Kaltefleiter,Mittelfeld,0,-,-,180000,unbekannt
RB Leipzig,34238,Maksimović,Mittelfeld,13,8 (6),"2,17",610000,steigend (Staerke 2)
RB Leipzig,34185,Banzuzi,Mittelfeld,56,24 (23),"2,43",720000,steigend (Staerke 1)
RB Leipzig,34119,Masanka Bungi,Mittelfeld,0,-,-,190000,fallend (Staerke 1)
RB Leipzig,34049,Vermeeren,Mittelfeld,0,-,-,460000,steigend (Staerke 2)
RB Leipzig,34042,Gebel,Mittelfeld,0,-,-,180000,unbekannt
RB Leipzig,33695,Gruda,Mittelfeld,63,13 (13),"4,85",11240000,unbekannt
RB Leipzig,33991,Ouédraogo,Mittelfeld,80,19 (17),"4,71",5870000,fallend (Staerke 1)
RB Leipzig,32977,Baumgartner,Mittelfeld,204,33 (33),"6,18",6670000,fallend (Staerke 1)
RB Leipzig,33353,Reitz,Mittelfeld,125,31 (31),"4,03",4720000,steigend (Staerke 1)
RB Leipzig,33878,Elmas,Mittelfeld,0,-,-,170000,unbekannt
RB Leipzig,34339,Thomas,Sturm,0,-,-,250000,unbekannt
RB Leipzig,34330,Sani,Sturm,0,-,-,250000,steigend (Staerke 1)
RB Leipzig,34309,Konaté,Sturm,0,1 (0),-,950000,fallend (Staerke 1)
RB Leipzig,34295,Harder,Sturm,81,29 (26),"3,12",2170000,steigend (Staerke 2)
RB Leipzig,34271,Rômulo,Sturm,129,30 (30),"4,30",5120000,fallend (Staerke 1)
RB Leipzig,34250,Ramšak,Sturm,0,-,-,170000,unbekannt
RB Leipzig,34240,Bakayoko,Sturm,61,20 (18),"3,39",1710000,unbekannt
RB Leipzig,34237,Diomande,Sturm,218,33 (33),"6,61",11930000,steigend (Staerke 1)
RB Leipzig,34116,T. Gomis,Sturm,35,18 (16),"2,19",600000,unbekannt
RB Leipzig,34039,Nusa,Sturm,151,31 (31),"4,87",6980000,unbekannt
Bayer 04 Leverkusen,31827,Blaswich,Torwart,57,11 (11),"5,18",300000,fallend (Staerke 1)
Bayer 04 Leverkusen,32007,Lomb,Torwart,0,-,-,160000,unbekannt
Bayer 04 Leverkusen,32925,Flekken,Torwart,76,24 (24),"3,17",1600000,unbekannt
Bayer 04 Leverkusen,34190,I. Traoré,Abwehr,0,-,-,180000,unbekannt
Bayer 04 Leverkusen,33772,Arthur,Abwehr,57,20 (20),"2,85",1060000,unbekannt
Bayer 04 Leverkusen,34201,Tape,Abwehr,5,6 (6),"0,83",530000,unbekannt
Bayer 04 Leverkusen,34212,Faye,Abwehr,0,-,-,290000,steigend (Staerke 2)
Bayer 04 Leverkusen,33630,Oermann,Abwehr,1,2 (2),"0,50",300000,fallend (Staerke 2)
Bayer 04 Leverkusen,34217,Quansah,Abwehr,126,28 (27),"4,67",4480000,steigend (Staerke 2)
Bayer 04 Leverkusen,33207,Tapsoba,Abwehr,166,29 (29),"5,72",5450000,fallend (Staerke 1)
Bayer 04 Leverkusen,34272,Badé,Abwehr,91,23 (23),"3,96",2130000,steigend (Staerke 1)
Bayer 04 Leverkusen,34277,Lucas Vázquez,Abwehr,46,12 (12),"3,83",850000,unbekannt
Bayer 04 Leverkusen,33988,Belocian,Abwehr,51,22 (21),"2,43",1020000,fallend (Staerke 1)
Bayer 04 Leverkusen,34360,J. Mensah,Mittelfeld,0,-,-,210000,steigend (Staerke 2)
Bayer 04 Leverkusen,34264,Poku,Mittelfeld,116,29 (29),"4,00",3320000,unbekannt
Bayer 04 Leverkusen,33992,García,Mittelfeld,212,33 (33),"6,42",8490000,steigend (Staerke 1)
Bayer 04 Leverkusen,33853,Tella,Mittelfeld,72,17 (15),"4,80",2850000,steigend (Staerke 2)
Bayer 04 Leverkusen,32080,J. Hofmann,Mittelfeld,91,23 (23),"3,96",2060000,steigend (Staerke 3)
Bayer 04 Leverkusen,32129,Andrich,Mittelfeld,104,32 (31),"3,35",3410000,steigend (Staerke 4)
Bayer 04 Leverkusen,34448,Eichhorn,Mittelfeld,0,-,-,9190000,steigend (Staerke 1)
Bayer 04 Leverkusen,33189,Palacios,Mittelfeld,70,18 (18),"3,89",5030000,steigend (Staerke 2)
Bayer 04 Leverkusen,33530,Tillman,Mittelfeld,145,29 (28),"5,18",4490000,fallend (Staerke 1)
Bayer 04 Leverkusen,33709,Mbamba,Mittelfeld,0,-,-,180000,steigend (Staerke 1)
Bayer 04 Leverkusen,33744,Maza,Mittelfeld,133,28 (27),"4,93",6920000,fallend (Staerke 1)
Bayer 04 Leverkusen,34441,Berghoff,Mittelfeld,0,-,-,200000,unbekannt
Bayer 04 Leverkusen,34289,Fernández,Mittelfeld,64,20 (20),"3,20",940000,fallend (Staerke 1)
Bayer 04 Leverkusen,34311,Culbreath,Sturm,37,12 (12),"3,08",1830000,steigend (Staerke 1)
Bayer 04 Leverkusen,34428,Bomba,Sturm,0,-,-,200000,unbekannt
Bayer 04 Leverkusen,34433,Damjanović,Sturm,0,-,-,670000,unbekannt
Bayer 04 Leverkusen,34285,Ben Seghir,Sturm,26,10 (8),"3,25",1700000,steigend (Staerke 2)
Bayer 04 Leverkusen,34246,Alfa-Ruprecht,Sturm,0,-,-,340000,fallend (Staerke 1)
Bayer 04 Leverkusen,34234,Kofane,Sturm,105,29 (27),"3,89",4830000,fallend (Staerke 1)
Bayer 04 Leverkusen,34085,Alajbegović,Sturm,0,-,-,3670000,fallend (Staerke 1)
Bayer 04 Leverkusen,34024,Terrier,Sturm,73,18 (18),"4,06",1570000,fallend (Staerke 3)
Bayer 04 Leverkusen,33827,Boniface,Sturm,35,11 (11),"3,18",1780000,steigend (Staerke 3)
Bayer 04 Leverkusen,33179,Schick,Sturm,174,28 (28),"6,21",8520000,fallend (Staerke 2)
Bayer 04 Leverkusen,34461,Moreira,Sturm,0,-,-,7240000,fallend (Staerke 2)
VfB Stuttgart,33401,M. Funk,Torwart,0,-,-,170000,unbekannt
VfB Stuttgart,33342,Drljača,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,33747,Seimen,Torwart,0,-,-,2790000,steigend (Staerke 1)
VfB Stuttgart,32891,Bredlow,Torwart,0,-,-,170000,unbekannt
VfB Stuttgart,33552,Chabot,Abwehr,118,27 (27),"4,37",3700000,steigend (Staerke 3)
VfB Stuttgart,33850,Stergiou,Abwehr,11,6 (5),"2,20",360000,steigend (Staerke 1)
VfB Stuttgart,34001,Hendriks,Abwehr,74,31 (30),"2,47",1810000,steigend (Staerke 1)
VfB Stuttgart,34050,Al-Dakhil,Abwehr,15,8 (6),"2,50",270000,unbekannt
VfB Stuttgart,34112,Jaquez,Abwehr,45,14 (13),"3,46",1190000,steigend (Staerke 2)
VfB Stuttgart,34115,Jeltsch,Abwehr,59,23 (21),"2,81",2090000,steigend (Staerke 2)
VfB Stuttgart,34197,Assignon,Abwehr,39,24 (20),"1,95",390000,steigend (Staerke 2)
VfB Stuttgart,32509,Mittelstädt,Abwehr,196,32 (32),"6,13",6460000,fallend (Staerke 2)
VfB Stuttgart,32773,Zagadou,Abwehr,16,3 (3),"5,33",800000,steigend (Staerke 2)
VfB Stuttgart,32880,Vagnoman,Abwehr,66,27 (23),"2,87",1590000,steigend (Staerke 3)
VfB Stuttgart,33411,Leweling,Mittelfeld,164,32 (32),"5,13",6820000,steigend (Staerke 2)
VfB Stuttgart,32830,Nartey,Mittelfeld,116,28 (25),"4,64",2640000,fallend (Staerke 1)
VfB Stuttgart,32858,Führich,Mittelfeld,181,33 (32),"5,66",6900000,unbekannt
VfB Stuttgart,34253,Chema Andrés,Mittelfeld,97,25 (21),"4,62",3840000,unbekannt
VfB Stuttgart,34262,Ćatović,Mittelfeld,0,-,-,200000,unbekannt
VfB Stuttgart,33085,Karazor,Mittelfeld,80,28 (25),"3,20",1810000,fallend (Staerke 1)
VfB Stuttgart,33666,Ulrich,Mittelfeld,0,-,-,350000,fallend (Staerke 1)
VfB Stuttgart,34288,El Khannouss,Mittelfeld,139,25 (25),"5,56",5710000,fallend (Staerke 2)
VfB Stuttgart,33437,Stiller,Mittelfeld,180,34 (34),"5,29",7700000,unbekannt
VfB Stuttgart,32492,Prömel,Mittelfeld,144,33 (31),"4,65",4100000,unbekannt
VfB Stuttgart,34286,Bouanani,Sturm,32,14 (13),"2,46",720000,fallend (Staerke 1)
VfB Stuttgart,34320,Arévalo,Sturm,10,7 (4),"2,50",560000,steigend (Staerke 3)
VfB Stuttgart,34230,Jovanović,Sturm,6,3 (3),"2,00",220000,unbekannt
VfB Stuttgart,33832,Undav,Sturm,218,29 (29),"7,52",12580000,unbekannt
VfB Stuttgart,33812,Milošević,Sturm,44,13 (12),"3,67",530000,fallend (Staerke 1)
VfB Stuttgart,33718,Diehl,Sturm,0,-,-,290000,fallend (Staerke 1)
VfB Stuttgart,33557,Tiago Tomás,Sturm,103,27 (26),"3,96",2690000,fallend (Staerke 1)
VfB Stuttgart,33311,Demirović,Sturm,146,25 (23),"6,35",6480000,unbekannt
VfB Stuttgart,34458,van der Leij,Sturm,0,-,-,670000,fallend (Staerke 2)
TSG Hoffenheim,31489,Baumann,Torwart,103,34 (34),"3,03",2950000,steigend (Staerke 1)
TSG Hoffenheim,33313,Philipp,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,33913,Petersson,Torwart,0,-,-,170000,unbekannt
TSG Hoffenheim,34048,Hranáč,Abwehr,88,29 (29),"3,03",1250000,fallend (Staerke 1)
TSG Hoffenheim,34051,Gendrey,Abwehr,20,8 (5),"4,00",530000,fallend (Staerke 1)
TSG Hoffenheim,34062,Chaves,Abwehr,57,15 (15),"3,80",810000,unbekannt
TSG Hoffenheim,34105,Erlein,Abwehr,0,-,-,190000,unbekannt
TSG Hoffenheim,34213,Machida,Abwehr,1,1 (1),"1,00",1000000,fallend (Staerke 3)
TSG Hoffenheim,34457,Dulic,Abwehr,0,-,-,390000,fallend (Staerke 1)
TSG Hoffenheim,34257,Coufal,Abwehr,159,34 (34),"4,68",4500000,unbekannt
TSG Hoffenheim,34275,Hajdari,Abwehr,119,30 (30),"3,97",3030000,fallend (Staerke 2)
TSG Hoffenheim,34340,Engelns,Abwehr,0,-,-,210000,unbekannt
TSG Hoffenheim,34446,Rots,Abwehr,0,-,-,2060000,fallend (Staerke 1)
